date,fund,growth
2022-04-07,Equity Maximum-Sharpe (base),1.3803218132744728
2022-04-08,Equity Maximum-Sharpe (base),1.388997408398718
2022-04-11,Equity Maximum-Sharpe (base),1.3527661316251784
2022-04-12,Equity Maximum-Sharpe (base),1.3566099273952938
2022-04-13,Equity Maximum-Sharpe (base),1.3452308947557483
2022-04-14,Equity Maximum-Sharpe (base),1.3542185924178334
2022-04-18,Equity Maximum-Sharpe (base),1.3559531969148693
2022-04-19,Equity Maximum-Sharpe (base),1.3504559675825165
2022-04-20,Equity Maximum-Sharpe (base),1.3578837911343862
2022-04-21,Equity Maximum-Sharpe (base),1.3361329119067054
2022-04-22,Equity Maximum-Sharpe (base),1.3012993497426568
2022-04-25,Equity Maximum-Sharpe (base),1.2926153836805911
2022-04-26,Equity Maximum-Sharpe (base),1.2805789000870966
2022-04-27,Equity Maximum-Sharpe (base),1.2838848526195887
2022-04-28,Equity Maximum-Sharpe (base),1.3068038560323194
2022-04-29,Equity Maximum-Sharpe (base),1.23647134050903
2022-05-02,Equity Maximum-Sharpe (base),1.2311927426486462
2022-05-03,Equity Maximum-Sharpe (base),1.2415582376617038
2022-05-04,Equity Maximum-Sharpe (base),1.2638216939157187
2022-05-05,Equity Maximum-Sharpe (base),1.237915004953043
2022-05-06,Equity Maximum-Sharpe (base),1.2384780924756114
2022-05-09,Equity Maximum-Sharpe (base),1.1725195493579441
2022-05-10,Equity Maximum-Sharpe (base),1.1688488205824725
2022-05-11,Equity Maximum-Sharpe (base),1.1677965965138546
2022-05-12,Equity Maximum-Sharpe (base),1.1739141390629275
2022-05-13,Equity Maximum-Sharpe (base),1.194771578100003
2022-05-16,Equity Maximum-Sharpe (base),1.2037015656702976
2022-05-17,Equity Maximum-Sharpe (base),1.2120084187288573
2022-05-18,Equity Maximum-Sharpe (base),1.1737952678917043
2022-05-19,Equity Maximum-Sharpe (base),1.1741978442030734
2022-05-20,Equity Maximum-Sharpe (base),1.1756168051952776
2022-05-23,Equity Maximum-Sharpe (base),1.1925870892711172
2022-05-24,Equity Maximum-Sharpe (base),1.1960867626640197
2022-05-25,Equity Maximum-Sharpe (base),1.211047662089034
2022-05-26,Equity Maximum-Sharpe (base),1.2221344206278093
2022-05-27,Equity Maximum-Sharpe (base),1.2446330032068458
2022-05-31,Equity Maximum-Sharpe (base),1.224235634114515
2022-06-01,Equity Maximum-Sharpe (base),1.223275351190975
2022-06-02,Equity Maximum-Sharpe (base),1.2250828065606532
2022-06-03,Equity Maximum-Sharpe (base),1.2295844181177535
2022-06-06,Equity Maximum-Sharpe (base),1.2257510277717032
2022-06-07,Equity Maximum-Sharpe (base),1.2444806867417197
2022-06-08,Equity Maximum-Sharpe (base),1.2353389968571653
2022-06-09,Equity Maximum-Sharpe (base),1.2047891364770753
2022-06-10,Equity Maximum-Sharpe (base),1.1896881654098195
2022-06-13,Equity Maximum-Sharpe (base),1.140540072689968
2022-06-14,Equity Maximum-Sharpe (base),1.1312760874535621
2022-06-15,Equity Maximum-Sharpe (base),1.1256454908549196
2022-06-16,Equity Maximum-Sharpe (base),1.1008085557414333
2022-06-17,Equity Maximum-Sharpe (base),1.0756578719377585
2022-06-21,Equity Maximum-Sharpe (base),1.1152076510262172
2022-06-22,Equity Maximum-Sharpe (base),1.1091260015391582
2022-06-23,Equity Maximum-Sharpe (base),1.1097170560010694
2022-06-24,Equity Maximum-Sharpe (base),1.130911068322289
2022-06-27,Equity Maximum-Sharpe (base),1.1449896442093894
2022-06-28,Equity Maximum-Sharpe (base),1.1480646127353604
2022-06-29,Equity Maximum-Sharpe (base),1.1401256709016467
2022-06-30,Equity Maximum-Sharpe (base),1.1321644626535121
2022-07-01,Equity Maximum-Sharpe (base),1.1457354032261964
2022-07-05,Equity Maximum-Sharpe (base),1.1300352041323878
2022-07-06,Equity Maximum-Sharpe (base),1.1267874986580544
2022-07-07,Equity Maximum-Sharpe (base),1.130564927572855
2022-07-08,Equity Maximum-Sharpe (base),1.131007391818084
2022-07-11,Equity Maximum-Sharpe (base),1.1312252150376347
2022-07-12,Equity Maximum-Sharpe (base),1.1222226350261932
2022-07-13,Equity Maximum-Sharpe (base),1.118462009801073
2022-07-14,Equity Maximum-Sharpe (base),1.115986304487846
2022-07-15,Equity Maximum-Sharpe (base),1.1329584360593816
2022-07-18,Equity Maximum-Sharpe (base),1.1199520004958774
2022-07-19,Equity Maximum-Sharpe (base),1.132402759446415
2022-07-20,Equity Maximum-Sharpe (base),1.1228943906045643
2022-07-21,Equity Maximum-Sharpe (base),1.1190148759362606
2022-07-22,Equity Maximum-Sharpe (base),1.122676423324654
2022-07-25,Equity Maximum-Sharpe (base),1.1421673508144583
2022-07-26,Equity Maximum-Sharpe (base),1.1443437620499464
2022-07-27,Equity Maximum-Sharpe (base),1.147030809808208
2022-07-28,Equity Maximum-Sharpe (base),1.1537395045030299
2022-07-29,Equity Maximum-Sharpe (base),1.1553643332077652
2022-08-01,Equity Maximum-Sharpe (base),1.140397504401266
2022-08-02,Equity Maximum-Sharpe (base),1.1338141352892872
2022-08-03,Equity Maximum-Sharpe (base),1.1239603424199454
2022-08-04,Equity Maximum-Sharpe (base),1.1055363434970336
2022-08-05,Equity Maximum-Sharpe (base),1.1099064743268148
2022-08-08,Equity Maximum-Sharpe (base),1.1179186019402934
2022-08-09,Equity Maximum-Sharpe (base),1.1347230925830736
2022-08-10,Equity Maximum-Sharpe (base),1.1385428029215516
2022-08-11,Equity Maximum-Sharpe (base),1.1532076490158554
2022-08-12,Equity Maximum-Sharpe (base),1.1605080790912627
2022-08-15,Equity Maximum-Sharpe (base),1.152388782405957
2022-08-16,Equity Maximum-Sharpe (base),1.1531741952766281
2022-08-17,Equity Maximum-Sharpe (base),1.1516117658333793
2022-08-18,Equity Maximum-Sharpe (base),1.1642206759859044
2022-08-19,Equity Maximum-Sharpe (base),1.1876227773398227
2022-08-22,Equity Maximum-Sharpe (base),1.1701860305350011
2022-08-23,Equity Maximum-Sharpe (base),1.1875515766031308
2022-08-24,Equity Maximum-Sharpe (base),1.190622166681756
2022-08-25,Equity Maximum-Sharpe (base),1.196317786227016
2022-08-26,Equity Maximum-Sharpe (base),1.1800307599429143
2022-08-29,Equity Maximum-Sharpe (base),1.1868505652661308
2022-08-30,Equity Maximum-Sharpe (base),1.1651343118570379
2022-08-31,Equity Maximum-Sharpe (base),1.1528267670350796
2022-09-01,Equity Maximum-Sharpe (base),1.1591736228204514
2022-09-02,Equity Maximum-Sharpe (base),1.1554454650664816
2022-09-06,Equity Maximum-Sharpe (base),1.1510209246466696
2022-09-07,Equity Maximum-Sharpe (base),1.1531236451760605
2022-09-08,Equity Maximum-Sharpe (base),1.156525234682278
2022-09-09,Equity Maximum-Sharpe (base),1.1701567021981159
2022-09-12,Equity Maximum-Sharpe (base),1.182117133246062
2022-09-13,Equity Maximum-Sharpe (base),1.1541628428084405
2022-09-14,Equity Maximum-Sharpe (base),1.175171001208008
2022-09-15,Equity Maximum-Sharpe (base),1.1644700316469911
2022-09-16,Equity Maximum-Sharpe (base),1.1606545199975358
2022-09-19,Equity Maximum-Sharpe (base),1.1615308001092954
2022-09-20,Equity Maximum-Sharpe (base),1.1524427379673718
2022-09-21,Equity Maximum-Sharpe (base),1.1365007667180103
2022-09-22,Equity Maximum-Sharpe (base),1.1399976870209019
2022-09-23,Equity Maximum-Sharpe (base),1.108534708602548
2022-09-26,Equity Maximum-Sharpe (base),1.088825592598168
2022-09-27,Equity Maximum-Sharpe (base),1.0880495665062697
2022-09-28,Equity Maximum-Sharpe (base),1.1185801942596545
2022-09-29,Equity Maximum-Sharpe (base),1.1038652475495863
2022-09-30,Equity Maximum-Sharpe (base),1.071364510758037
2022-10-03,Equity Maximum-Sharpe (base),1.1121289250098463
2022-10-04,Equity Maximum-Sharpe (base),1.145022615505396
2022-10-05,Equity Maximum-Sharpe (base),1.1559471521377067
2022-10-06,Equity Maximum-Sharpe (base),1.153132101990684
2022-10-07,Equity Maximum-Sharpe (base),1.140266165967117
2022-10-10,Equity Maximum-Sharpe (base),1.121102537171343
2022-10-11,Equity Maximum-Sharpe (base),1.1295052411592315
2022-10-12,Equity Maximum-Sharpe (base),1.1249969513572842
2022-10-13,Equity Maximum-Sharpe (base),1.1675276844406248
2022-10-14,Equity Maximum-Sharpe (base),1.1550897653139525
2022-10-17,Equity Maximum-Sharpe (base),1.1666116272003713
2022-10-18,Equity Maximum-Sharpe (base),1.1721248751206323
2022-10-19,Equity Maximum-Sharpe (base),1.1747687409415535
2022-10-20,Equity Maximum-Sharpe (base),1.1753308965682303
2022-10-21,Equity Maximum-Sharpe (base),1.2090770902883687
2022-10-24,Equity Maximum-Sharpe (base),1.224799670048554
2022-10-25,Equity Maximum-Sharpe (base),1.224638385172699
2022-10-26,Equity Maximum-Sharpe (base),1.244213943244853
2022-10-27,Equity Maximum-Sharpe (base),1.2469991188159362
2022-10-28,Equity Maximum-Sharpe (base),1.2256117267707143
2022-10-31,Equity Maximum-Sharpe (base),1.222769629290066
2022-11-01,Equity Maximum-Sharpe (base),1.2310017927418677
2022-11-02,Equity Maximum-Sharpe (base),1.209287857242433
2022-11-03,Equity Maximum-Sharpe (base),1.2117212237260486
2022-11-04,Equity Maximum-Sharpe (base),1.2249056139844332
2022-11-07,Equity Maximum-Sharpe (base),1.2522043152120566
2022-11-08,Equity Maximum-Sharpe (base),1.277928779693334
2022-11-09,Equity Maximum-Sharpe (base),1.2452985974510693
2022-11-10,Equity Maximum-Sharpe (base),1.2612889889630272
2022-11-11,Equity Maximum-Sharpe (base),1.2687740519130484
2022-11-14,Equity Maximum-Sharpe (base),1.271658671931612
2022-11-15,Equity Maximum-Sharpe (base),1.2754930829015052
2022-11-16,Equity Maximum-Sharpe (base),1.2684389880994862
2022-11-17,Equity Maximum-Sharpe (base),1.2754423081138104
2022-11-18,Equity Maximum-Sharpe (base),1.2768214746614466
2022-11-21,Equity Maximum-Sharpe (base),1.2759182739729993
2022-11-22,Equity Maximum-Sharpe (base),1.2946502249157217
2022-11-23,Equity Maximum-Sharpe (base),1.282932007627617
2022-11-25,Equity Maximum-Sharpe (base),1.2819968651066294
2022-11-28,Equity Maximum-Sharpe (base),1.2630467234650853
2022-11-29,Equity Maximum-Sharpe (base),1.2669953208338443
2022-11-30,Equity Maximum-Sharpe (base),1.2846683137528467
2022-12-01,Equity Maximum-Sharpe (base),1.2817458936318824
2022-12-02,Equity Maximum-Sharpe (base),1.2808512238139873
2022-12-05,Equity Maximum-Sharpe (base),1.2708435061901515
2022-12-06,Equity Maximum-Sharpe (base),1.2540811609072773
2022-12-07,Equity Maximum-Sharpe (base),1.2619002985159884
2022-12-08,Equity Maximum-Sharpe (base),1.2645918966122165
2022-12-09,Equity Maximum-Sharpe (base),1.24191249434446
2022-12-12,Equity Maximum-Sharpe (base),1.2494049735784027
2022-12-13,Equity Maximum-Sharpe (base),1.2550032095124213
2022-12-14,Equity Maximum-Sharpe (base),1.2582819196585753
2022-12-15,Equity Maximum-Sharpe (base),1.2393695598362133
2022-12-16,Equity Maximum-Sharpe (base),1.2361322414970164
2022-12-19,Equity Maximum-Sharpe (base),1.2360949267864387
2022-12-20,Equity Maximum-Sharpe (base),1.2380824651698916
2022-12-21,Equity Maximum-Sharpe (base),1.2522932925994235
2022-12-22,Equity Maximum-Sharpe (base),1.2440336476006058
2022-12-23,Equity Maximum-Sharpe (base),1.2544685420626753
2022-12-27,Equity Maximum-Sharpe (base),1.2587936462119702
2022-12-28,Equity Maximum-Sharpe (base),1.2434105108574387
2022-12-29,Equity Maximum-Sharpe (base),1.2464304245170068
2022-12-30,Equity Maximum-Sharpe (base),1.2494972794000192
2023-01-03,Equity Maximum-Sharpe (base),1.2389367843977144
2023-01-04,Equity Maximum-Sharpe (base),1.2471928330872342
2023-01-05,Equity Maximum-Sharpe (base),1.267060502727901
2023-01-06,Equity Maximum-Sharpe (base),1.2832404149309007
2023-01-09,Equity Maximum-Sharpe (base),1.244803778479187
2023-01-10,Equity Maximum-Sharpe (base),1.2524661658749967
2023-01-11,Equity Maximum-Sharpe (base),1.2571908182704457
2023-01-12,Equity Maximum-Sharpe (base),1.2696384246144388
2023-01-13,Equity Maximum-Sharpe (base),1.2724567192700575
2023-01-17,Equity Maximum-Sharpe (base),1.2568282957282941
2023-01-18,Equity Maximum-Sharpe (base),1.2376461303756896
2023-01-19,Equity Maximum-Sharpe (base),1.2497657737963066
2023-01-20,Equity Maximum-Sharpe (base),1.2571421254987936
2023-01-23,Equity Maximum-Sharpe (base),1.254314214001108
2023-01-24,Equity Maximum-Sharpe (base),1.2423602578480013
2023-01-25,Equity Maximum-Sharpe (base),1.2413184597396196
2023-01-26,Equity Maximum-Sharpe (base),1.2427942917218475
2023-01-27,Equity Maximum-Sharpe (base),1.225357435616415
2023-01-30,Equity Maximum-Sharpe (base),1.221963275679865
2023-01-31,Equity Maximum-Sharpe (base),1.2388946274216694
2023-02-01,Equity Maximum-Sharpe (base),1.2296347062702364
2023-02-02,Equity Maximum-Sharpe (base),1.1987194565739696
2023-02-03,Equity Maximum-Sharpe (base),1.1955407817272141
2023-02-06,Equity Maximum-Sharpe (base),1.1931287054459974
2023-02-07,Equity Maximum-Sharpe (base),1.209271431587199
2023-02-08,Equity Maximum-Sharpe (base),1.2121502725540596
2023-02-09,Equity Maximum-Sharpe (base),1.2084755960455065
2023-02-10,Equity Maximum-Sharpe (base),1.230775754154686
2023-02-13,Equity Maximum-Sharpe (base),1.241858903773196
2023-02-14,Equity Maximum-Sharpe (base),1.240841615323131
2023-02-15,Equity Maximum-Sharpe (base),1.2289623323402652
2023-02-16,Equity Maximum-Sharpe (base),1.2192277215055034
2023-02-17,Equity Maximum-Sharpe (base),1.2293808974184448
2023-02-21,Equity Maximum-Sharpe (base),1.2185485415112516
2023-02-22,Equity Maximum-Sharpe (base),1.214407557579016
2023-02-23,Equity Maximum-Sharpe (base),1.2204688803911097
2023-02-24,Equity Maximum-Sharpe (base),1.214031098430678
2023-02-27,Equity Maximum-Sharpe (base),1.2124244456741549
2023-02-28,Equity Maximum-Sharpe (base),1.1948743608193513
2023-03-01,Equity Maximum-Sharpe (base),1.2012404032294977
2023-03-02,Equity Maximum-Sharpe (base),1.205963213662606
2023-03-03,Equity Maximum-Sharpe (base),1.2123461624359462
2023-03-06,Equity Maximum-Sharpe (base),1.2426842459376595
2023-03-07,Equity Maximum-Sharpe (base),1.2357782499941443
2023-03-08,Equity Maximum-Sharpe (base),1.212813269652852
2023-03-09,Equity Maximum-Sharpe (base),1.2016742694983908
2023-03-10,Equity Maximum-Sharpe (base),1.198132089617992
2023-03-13,Equity Maximum-Sharpe (base),1.1816034226795338
2023-03-14,Equity Maximum-Sharpe (base),1.1985907031769887
2023-03-15,Equity Maximum-Sharpe (base),1.1886935209272622
2023-03-16,Equity Maximum-Sharpe (base),1.1862493553991103
2023-03-17,Equity Maximum-Sharpe (base),1.1550763658180607
2023-03-20,Equity Maximum-Sharpe (base),1.1790749726715313
2023-03-21,Equity Maximum-Sharpe (base),1.1872801712185088
2023-03-22,Equity Maximum-Sharpe (base),1.1697807138669338
2023-03-23,Equity Maximum-Sharpe (base),1.1686439232523003
2023-03-24,Equity Maximum-Sharpe (base),1.175769666834498
2023-03-27,Equity Maximum-Sharpe (base),1.194128566593852
2023-03-28,Equity Maximum-Sharpe (base),1.1910151784248324
2023-03-29,Equity Maximum-Sharpe (base),1.1920740203310933
2023-03-30,Equity Maximum-Sharpe (base),1.2009223780103253
2023-03-31,Equity Maximum-Sharpe (base),1.2092921912185888
2023-04-03,Equity Maximum-Sharpe (base),1.2402936470289092
2023-04-04,Equity Maximum-Sharpe (base),1.2305575046818773
2023-04-05,Equity Maximum-Sharpe (base),1.2550850374792042
2023-04-06,Equity Maximum-Sharpe (base),1.2510650827545469
2023-04-10,Equity Maximum-Sharpe (base),1.248615264911177
2023-04-11,Equity Maximum-Sharpe (base),1.2489001871377199
2023-04-12,Equity Maximum-Sharpe (base),1.2528582415364273
2023-04-13,Equity Maximum-Sharpe (base),1.2677855754770169
2023-04-14,Equity Maximum-Sharpe (base),1.2672169654179413
2023-04-17,Equity Maximum-Sharpe (base),1.2676811464004307
2023-04-18,Equity Maximum-Sharpe (base),1.2741712324497971
2023-04-19,Equity Maximum-Sharpe (base),1.2724267685447332
2023-04-20,Equity Maximum-Sharpe (base),1.274290338035885
2023-04-21,Equity Maximum-Sharpe (base),1.289118340734675
2023-04-24,Equity Maximum-Sharpe (base),1.297625560232475
2023-04-25,Equity Maximum-Sharpe (base),1.289753391093577
2023-04-26,Equity Maximum-Sharpe (base),1.2620934857870942
2023-04-27,Equity Maximum-Sharpe (base),1.2741123781030868
2023-04-28,Equity Maximum-Sharpe (base),1.2732732556660395
2023-05-01,Equity Maximum-Sharpe (base),1.2685775795702297
2023-05-02,Equity Maximum-Sharpe (base),1.2749357946895208
2023-05-03,Equity Maximum-Sharpe (base),1.260829792037448
2023-05-04,Equity Maximum-Sharpe (base),1.2466442579691026
2023-05-05,Equity Maximum-Sharpe (base),1.257882559376232
2023-05-08,Equity Maximum-Sharpe (base),1.2623093256120774
2023-05-09,Equity Maximum-Sharpe (base),1.2576879667698844
2023-05-10,Equity Maximum-Sharpe (base),1.2533350077222607
2023-05-11,Equity Maximum-Sharpe (base),1.2507290158502578
2023-05-12,Equity Maximum-Sharpe (base),1.2459466044252805
2023-05-15,Equity Maximum-Sharpe (base),1.2560033523085339
2023-05-16,Equity Maximum-Sharpe (base),1.2485112005957182
2023-05-17,Equity Maximum-Sharpe (base),1.253043603540537
2023-05-18,Equity Maximum-Sharpe (base),1.252824086019522
2023-05-19,Equity Maximum-Sharpe (base),1.2598391447816095
2023-05-22,Equity Maximum-Sharpe (base),1.2514372192517205
2023-05-23,Equity Maximum-Sharpe (base),1.2311128008659298
2023-05-24,Equity Maximum-Sharpe (base),1.229811372566961
2023-05-25,Equity Maximum-Sharpe (base),1.2212911420435337
2023-05-26,Equity Maximum-Sharpe (base),1.2190442801909331
2023-05-30,Equity Maximum-Sharpe (base),1.2058704700340268
2023-05-31,Equity Maximum-Sharpe (base),1.2090927413775294
2023-06-01,Equity Maximum-Sharpe (base),1.222409520659287
2023-06-02,Equity Maximum-Sharpe (base),1.2343467252195024
2023-06-05,Equity Maximum-Sharpe (base),1.2277813737411407
2023-06-06,Equity Maximum-Sharpe (base),1.2169868176184844
2023-06-07,Equity Maximum-Sharpe (base),1.2088403352535024
2023-06-08,Equity Maximum-Sharpe (base),1.2228465289787758
2023-06-09,Equity Maximum-Sharpe (base),1.226768891193902
2023-06-12,Equity Maximum-Sharpe (base),1.226291749411294
2023-06-13,Equity Maximum-Sharpe (base),1.2356900696504562
2023-06-14,Equity Maximum-Sharpe (base),1.2310735260130197
2023-06-15,Equity Maximum-Sharpe (base),1.2370965708245028
2023-06-16,Equity Maximum-Sharpe (base),1.2410452530962048
2023-06-20,Equity Maximum-Sharpe (base),1.2381701922862536
2023-06-21,Equity Maximum-Sharpe (base),1.2444773746418114
2023-06-22,Equity Maximum-Sharpe (base),1.2544967348266298
2023-06-23,Equity Maximum-Sharpe (base),1.2504382813445245
2023-06-26,Equity Maximum-Sharpe (base),1.239966270117313
2023-06-27,Equity Maximum-Sharpe (base),1.2493556141711886
2023-06-28,Equity Maximum-Sharpe (base),1.2522605558455497
2023-06-29,Equity Maximum-Sharpe (base),1.2597197582621584
2023-06-30,Equity Maximum-Sharpe (base),1.2845793340383638
2023-07-03,Equity Maximum-Sharpe (base),1.2726415670265645
2023-07-05,Equity Maximum-Sharpe (base),1.2719278333619584
2023-07-06,Equity Maximum-Sharpe (base),1.2564055208528253
2023-07-07,Equity Maximum-Sharpe (base),1.24968594825952
2023-07-10,Equity Maximum-Sharpe (base),1.2656242806842117
2023-07-11,Equity Maximum-Sharpe (base),1.2651120209467102
2023-07-12,Equity Maximum-Sharpe (base),1.2659217725905163
2023-07-13,Equity Maximum-Sharpe (base),1.2682505248085256
2023-07-14,Equity Maximum-Sharpe (base),1.265788513902795
2023-07-17,Equity Maximum-Sharpe (base),1.26689867121715
2023-07-18,Equity Maximum-Sharpe (base),1.2710723524038514
2023-07-19,Equity Maximum-Sharpe (base),1.2636748950310055
2023-07-20,Equity Maximum-Sharpe (base),1.2779078945764104
2023-07-21,Equity Maximum-Sharpe (base),1.2772507066789331
2023-07-24,Equity Maximum-Sharpe (base),1.2725512442754487
2023-07-25,Equity Maximum-Sharpe (base),1.3076830059725824
2023-07-26,Equity Maximum-Sharpe (base),1.2933804238423163
2023-07-27,Equity Maximum-Sharpe (base),1.2906595519275903
2023-07-28,Equity Maximum-Sharpe (base),1.293100276077098
2023-07-31,Equity Maximum-Sharpe (base),1.293447798155494
2023-08-01,Equity Maximum-Sharpe (base),1.2814217081129542
2023-08-02,Equity Maximum-Sharpe (base),1.2666851183347234
2023-08-03,Equity Maximum-Sharpe (base),1.2703719370239601
2023-08-04,Equity Maximum-Sharpe (base),1.2755301673547648
2023-08-07,Equity Maximum-Sharpe (base),1.293431329239393
2023-08-08,Equity Maximum-Sharpe (base),1.2849928132330222
2023-08-09,Equity Maximum-Sharpe (base),1.2688585695881276
2023-08-10,Equity Maximum-Sharpe (base),1.2731461062047555
2023-08-11,Equity Maximum-Sharpe (base),1.2784760162617603
2023-08-14,Equity Maximum-Sharpe (base),1.301231512489147
2023-08-15,Equity Maximum-Sharpe (base),1.290568613198423
2023-08-16,Equity Maximum-Sharpe (base),1.2849444703632553
2023-08-17,Equity Maximum-Sharpe (base),1.26946877370731
2023-08-18,Equity Maximum-Sharpe (base),1.2741441498790502
2023-08-21,Equity Maximum-Sharpe (base),1.292140236182023
2023-08-22,Equity Maximum-Sharpe (base),1.276674457606681
2023-08-23,Equity Maximum-Sharpe (base),1.3076236407794897
2023-08-24,Equity Maximum-Sharpe (base),1.2867827780698795
2023-08-25,Equity Maximum-Sharpe (base),1.2897239516197634
2023-08-28,Equity Maximum-Sharpe (base),1.3020211730799098
2023-08-29,Equity Maximum-Sharpe (base),1.322521111038684
2023-08-30,Equity Maximum-Sharpe (base),1.3199645541595313
2023-08-31,Equity Maximum-Sharpe (base),1.3160192341762662
2023-09-01,Equity Maximum-Sharpe (base),1.3157420453985185
2023-09-05,Equity Maximum-Sharpe (base),1.2991260518982135
2023-09-06,Equity Maximum-Sharpe (base),1.2867588559791252
2023-09-07,Equity Maximum-Sharpe (base),1.285074985443825
2023-09-08,Equity Maximum-Sharpe (base),1.285981935788402
2023-09-11,Equity Maximum-Sharpe (base),1.2939732752032234
2023-09-12,Equity Maximum-Sharpe (base),1.2984111104310159
2023-09-13,Equity Maximum-Sharpe (base),1.288793567777801
2023-09-14,Equity Maximum-Sharpe (base),1.3047302741069757
2023-09-15,Equity Maximum-Sharpe (base),1.2911211210353155
2023-09-18,Equity Maximum-Sharpe (base),1.2981235087916825
2023-09-19,Equity Maximum-Sharpe (base),1.2914739818765077
2023-09-20,Equity Maximum-Sharpe (base),1.2777799005719035
2023-09-21,Equity Maximum-Sharpe (base),1.259259592718124
2023-09-22,Equity Maximum-Sharpe (base),1.2532771870206856
2023-09-25,Equity Maximum-Sharpe (base),1.257438705550962
2023-09-26,Equity Maximum-Sharpe (base),1.2450553171715755
2023-09-27,Equity Maximum-Sharpe (base),1.247061557266323
2023-09-28,Equity Maximum-Sharpe (base),1.258780020851501
2023-09-29,Equity Maximum-Sharpe (base),1.2450904806832006
2023-10-02,Equity Maximum-Sharpe (base),1.2418152937203877
2023-10-03,Equity Maximum-Sharpe (base),1.2254285950523705
2023-10-04,Equity Maximum-Sharpe (base),1.2355345344949833
2023-10-05,Equity Maximum-Sharpe (base),1.2404412715486743
2023-10-06,Equity Maximum-Sharpe (base),1.2639644921307944
2023-10-09,Equity Maximum-Sharpe (base),1.259552794785335
2023-10-10,Equity Maximum-Sharpe (base),1.2675233685588374
2023-10-11,Equity Maximum-Sharpe (base),1.2878372355212138
2023-10-12,Equity Maximum-Sharpe (base),1.2779996716973487
2023-10-13,Equity Maximum-Sharpe (base),1.2599697313131626
2023-10-16,Equity Maximum-Sharpe (base),1.263834946393207
2023-10-17,Equity Maximum-Sharpe (base),1.2575121785512802
2023-10-18,Equity Maximum-Sharpe (base),1.2278797630208373
2023-10-19,Equity Maximum-Sharpe (base),1.2182834989136972
2023-10-20,Equity Maximum-Sharpe (base),1.212672961097497
2023-10-23,Equity Maximum-Sharpe (base),1.2239207232117606
2023-10-24,Equity Maximum-Sharpe (base),1.2671703324526815
2023-10-25,Equity Maximum-Sharpe (base),1.2424823517613022
2023-10-26,Equity Maximum-Sharpe (base),1.2235744364978824
2023-10-27,Equity Maximum-Sharpe (base),1.2012402240668445
2023-10-30,Equity Maximum-Sharpe (base),1.225392202697235
2023-10-31,Equity Maximum-Sharpe (base),1.211188955337284
2023-11-01,Equity Maximum-Sharpe (base),1.2155153387283604
2023-11-02,Equity Maximum-Sharpe (base),1.2279139352908348
2023-11-03,Equity Maximum-Sharpe (base),1.2444889677486053
2023-11-06,Equity Maximum-Sharpe (base),1.2664589113397553
2023-11-07,Equity Maximum-Sharpe (base),1.2684934367271385
2023-11-08,Equity Maximum-Sharpe (base),1.282477174786626
2023-11-09,Equity Maximum-Sharpe (base),1.2779876734020184
2023-11-10,Equity Maximum-Sharpe (base),1.301248143049842
2023-11-13,Equity Maximum-Sharpe (base),1.30772893790509
2023-11-14,Equity Maximum-Sharpe (base),1.3237637336283479
2023-11-15,Equity Maximum-Sharpe (base),1.3154399865577535
2023-11-16,Equity Maximum-Sharpe (base),1.3165672712483463
2023-11-17,Equity Maximum-Sharpe (base),1.3192666781193374
2023-11-20,Equity Maximum-Sharpe (base),1.3287498245651332
2023-11-21,Equity Maximum-Sharpe (base),1.3248334664680463
2023-11-22,Equity Maximum-Sharpe (base),1.3126701087951496
2023-11-24,Equity Maximum-Sharpe (base),1.31041920744598
2023-11-27,Equity Maximum-Sharpe (base),1.3139938324354348
2023-11-28,Equity Maximum-Sharpe (base),1.306276644131001
2023-11-29,Equity Maximum-Sharpe (base),1.3061427044771567
2023-11-30,Equity Maximum-Sharpe (base),1.3132575181975024
2023-12-01,Equity Maximum-Sharpe (base),1.316185803453607
2023-12-04,Equity Maximum-Sharpe (base),1.29995453279498
2023-12-05,Equity Maximum-Sharpe (base),1.2969544089542289
2023-12-06,Equity Maximum-Sharpe (base),1.2884763121331881
2023-12-07,Equity Maximum-Sharpe (base),1.2941356791172576
2023-12-08,Equity Maximum-Sharpe (base),1.307013232742368
2023-12-11,Equity Maximum-Sharpe (base),1.3032716807134213
2023-12-12,Equity Maximum-Sharpe (base),1.3234674066825622
2023-12-13,Equity Maximum-Sharpe (base),1.324047465186554
2023-12-14,Equity Maximum-Sharpe (base),1.3179013313614956
2023-12-15,Equity Maximum-Sharpe (base),1.3306048358988034
2023-12-18,Equity Maximum-Sharpe (base),1.342308187698507
2023-12-19,Equity Maximum-Sharpe (base),1.355488288833411
2023-12-20,Equity Maximum-Sharpe (base),1.3265518401981578
2023-12-21,Equity Maximum-Sharpe (base),1.3554267521527545
2023-12-22,Equity Maximum-Sharpe (base),1.354154928346474
2023-12-26,Equity Maximum-Sharpe (base),1.3631501121794594
2023-12-27,Equity Maximum-Sharpe (base),1.3681328678482687
2023-12-28,Equity Maximum-Sharpe (base),1.3703118590332328
2023-12-29,Equity Maximum-Sharpe (base),1.3660815227456211
2021-01-04,Equity Maximum-Sharpe (sentiment-fused),0.9946150589241766
2021-01-05,Equity Maximum-Sharpe (sentiment-fused),0.9997884391955939
2021-01-06,Equity Maximum-Sharpe (sentiment-fused),0.9924427511398498
2021-01-07,Equity Maximum-Sharpe (sentiment-fused),1.0110340993035558
