date,ticker,weight,fund
2021-05-03,UPS_EQ,-0.010825363020886103,Combined Minimum-Variance
2021-05-03,USB_EQ,-0.009701710499374534,Combined Minimum-Variance
2021-05-03,V_EQ,-0.038177979157038716,Combined Minimum-Variance
2021-05-03,WFC_EQ,0.003592093345759051,Combined Minimum-Variance
2021-05-03,WMT_EQ,0.21540322639970053,Combined Minimum-Variance
2021-05-03,XOM_EQ,-0.016846332311746797,Combined Minimum-Variance
2021-05-03,ADA-USD_CR,0.01132906007495187,Combined Minimum-Variance
2021-05-03,BCH-USD_CR,-0.006434552298326606,Combined Minimum-Variance
2021-05-03,BTC-USD_CR,0.06819200689322007,Combined Minimum-Variance
2021-05-03,EOS-USD_CR,0.01057590277338234,Combined Minimum-Variance
2021-05-03,ETC-USD_CR,-0.0028626752230206548,Combined Minimum-Variance
2021-05-03,ETH-USD_CR,-0.040424794061561534,Combined Minimum-Variance
2021-05-03,LTC-USD_CR,-0.013778525079878971,Combined Minimum-Variance
2021-05-03,TRX-USD_CR,0.021350081871040264,Combined Minimum-Variance
2021-05-03,XLM-USD_CR,-0.015560639622315244,Combined Minimum-Variance
2021-05-03,XRP-USD_CR,0.0026494223019484535,Combined Minimum-Variance
2021-06-01,ABBV_EQ,0.08208254917381137,Combined Minimum-Variance
2021-06-01,ABT_EQ,-0.034660551145182364,Combined Minimum-Variance
2021-06-01,ADBE_EQ,0.06265992533299077,Combined Minimum-Variance
2021-06-01,AEP_EQ,0.12114529707703374,Combined Minimum-Variance
2021-06-01,AMD_EQ,0.020812373916861648,Combined Minimum-Variance
2021-06-01,AMGN_EQ,-0.06571466115073982,Combined Minimum-Variance
2021-06-01,AMT_EQ,-0.04578991954071723,Combined Minimum-Variance
2021-06-01,BA_EQ,-0.07445302211063769,Combined Minimum-Variance
2021-06-01,CAT_EQ,0.054313366331226506,Combined Minimum-Variance
2021-06-01,CCI_EQ,0.06145412159246635,Combined Minimum-Variance
2021-06-01,CMCSA_EQ,-0.016225690955887044,Combined Minimum-Variance
2021-06-01,COP_EQ,0.009052258380691125,Combined Minimum-Variance
2021-06-01,CVX_EQ,0.038808221708152194,Combined Minimum-Variance
2021-06-01,D_EQ,0.06007822509580986,Combined Minimum-Variance
2021-06-01,DD_EQ,0.020537868687034794,Combined Minimum-Variance
2021-06-01,DIS_EQ,0.036424421027691514,Combined Minimum-Variance
2021-06-01,DOW_EQ,-0.011397276579759598,Combined Minimum-Variance
2021-06-01,DUK_EQ,0.0635080770342292,Combined Minimum-Variance
2021-06-01,EA_EQ,0.056866144530959686,Combined Minimum-Variance
